Phần,Chương,Số điều,Tiêu đề điều,Nội dung điều,Số khoản,Nội dung khoản,Điểm,Nội dung điểm
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",400,Tội khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm:",a,Là chỉ huy hoặc sĩ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",400,Tội khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm:",b,Đối xử tàn ác với tù binh khác;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",400,Tội khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm:",c,"Lôi kéo người khác khai báo, làm việc cho địch;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",400,Tội khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm:",d,Gây hậu quả nghiêm trọng hoặc rất nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",400,Tội khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 12 năm đến 20 năm:",a,"Giao nộp cho địch vật, tài liệu bí mật nhà nước hoặc khai báo bí mật nhà nước;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",400,Tội khai báo hoặc tự nguyện làm việc cho địch khi bị bắt làm tù binh,,3,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 12 năm đến 20 năm:",b,Gây hậu quả đặc biệt nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",401,Tội bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu,,1,"Người nào tự ý rời bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu, thì bị phạt tù từ 02 năm đến 07 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",401,Tội bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm:",a,Là chỉ huy hoặc sĩ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",401,Tội bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm:",b,"Bỏ vũ khí, trang bị kỹ thuật quân sự hoặc tài liệu bí mật công tác quân sự;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",401,Tội bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm:",c,Lôi kéo người khác phạm tội;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",401,Tội bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 05 năm đến 12 năm:",d,Gây hậu quả nghiêm trọng hoặc rất nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",401,Tội bỏ vị trí chiến đấu hoặc không làm nhiệm vụ trong chiến đấu,,3,"Phạm tội gây hậu quả đặc biệt nghiêm trọng, thì bị phạt tù từ 10 năm đến 20 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",402,Tội đào ngũ,,1,"Người nào rời bỏ hàng ngũ quân đội nhằm trốn tránh nghĩa vụ trong thời chiến hoặc đã bị xử lý kỷ luật về hành vi này mà còn vi phạm hoặc gây hậu quả nghiêm trọng, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",402,Tội đào ngũ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",a,Là chỉ huy hoặc sĩ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",402,Tội đào ngũ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",b,Lôi kéo người khác phạm tội;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",402,Tội đào ngũ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",c,"Mang theo, vứt bỏ vũ khí, trang bị kỹ thuật quân sự hoặc tài liệu bí mật quân sự;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",402,Tội đào ngũ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",d,Gây hậu quả rất nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",402,Tội đào ngũ,,3,Phạm tội thuộc một trong các trường hợp sau đây thì bị phạt tù từ 05 năm đến 12 năm:,a,Trong chiến đấu;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",402,Tội đào ngũ,,3,Phạm tội thuộc một trong các trường hợp sau đây thì bị phạt tù từ 05 năm đến 12 năm:,b,Trong khu vực có chiến sự;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",402,Tội đào ngũ,,3,Phạm tội thuộc một trong các trường hợp sau đây thì bị phạt tù từ 05 năm đến 12 năm:,c,"Trong khi thực hiện nhiệm vụ cứu hộ, cứu nạn;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",402,Tội đào ngũ,,3,Phạm tội thuộc một trong các trường hợp sau đây thì bị phạt tù từ 05 năm đến 12 năm:,d,Trong tình trạng khẩn cấp;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",402,Tội đào ngũ,,3,Phạm tội thuộc một trong các trường hợp sau đây thì bị phạt tù từ 05 năm đến 12 năm:,đ,Gây hậu quả đặc biệt nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",403,Tội trốn tránh nhiệm vụ,,1,"Người nào tự gây thương tích, gây tổn hại cho sức khỏe của mình hoặc dùng thủ đoạn gian dối khác để trốn tránh nhiệm vụ, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",403,Tội trốn tránh nhiệm vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",a,Là chỉ huy hoặc sĩ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",403,Tội trốn tránh nhiệm vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",b,Lôi kéo người khác phạm tội;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",403,Tội trốn tránh nhiệm vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",c,Trong thời chiến;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",403,Tội trốn tránh nhiệm vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",d,"Trong khi thực hiện nhiệm vụ cứu hộ, cứu nạn;"
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",403,Tội trốn tránh nhiệm vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",đ,Trong tình trạng khẩn cấp;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",403,Tội trốn tránh nhiệm vụ,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",e,Gây hậu quả nghiêm trọng.
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",403,Tội trốn tránh nhiệm vụ,,3,"Phạm tội gây hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì bị phạt tù từ 05 năm đến 10 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",404,Tội cố ý làm lộ bí mật công tác quân sự,,1,"Người nào cố ý làm lộ bí mật công tác quân sự, nếu không thuộc một trong các trường hợp quy định tại các điều 110, 337 và 361 của Bộ luật này, thì bị phạt tù từ 06 tháng đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",404,Tội cố ý làm lộ bí mật công tác quân sự,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",a,Là chỉ huy hoặc sỹ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",404,Tội cố ý làm lộ bí mật công tác quân sự,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",b,Trong khu vực có chiến sự;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",404,Tội cố ý làm lộ bí mật công tác quân sự,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",c,Trong chiến đấu;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",404,Tội cố ý làm lộ bí mật công tác quân sự,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",d,"Gây hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng."
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",405,"Tội chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác quân sự",,1,"Người nào chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác quân sự, nếu không thuộc một trong các trường hợp quy định tại các điều 110, 337 và 361 của Bộ luật này, thì bị phạt tù từ 06 tháng đến 05 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",405,"Tội chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác quân sự",,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",a,Là chỉ huy hoặc sỹ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",405,"Tội chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác quân sự",,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",b,Trong khu vực có chiến sự;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",405,"Tội chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác quân sự",,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",c,Trong chiến đấu;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",405,"Tội chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác quân sự",,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",d,"Gây hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng."
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",406,Tội vô ý làm lộ bí mật công tác quân sự,,1,"Người nào vô ý làm lộ bí mật công tác quân sự, nếu không thuộc một trong các trường hợp quy định tại Điều 338 và Điều 362 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.",,
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",406,Tội vô ý làm lộ bí mật công tác quân sự,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm:",a,Là chỉ huy hoặc sỹ quan;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",406,Tội vô ý làm lộ bí mật công tác quân sự,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm:",b,Trong khu vực có chiến sự;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",406,Tội vô ý làm lộ bí mật công tác quân sự,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm:",c,Trong chiến đấu;
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",406,Tội vô ý làm lộ bí mật công tác quân sự,,2,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 01 năm đến 05 năm:",d,"Gây hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng."
Phần thứ hai - CÁC TỘI PHẠM,"Chương XXV - CÁC TỘI XÂM PHẠM NGHĨA VỤ, TRÁCH NHIỆM CỦA QUÂN NHÂN VÀ TRÁCH NHIỆM CỦA NGƯỜI PHỐI THUỘC VỚI QUÂN ĐỘI TRONG CHIẾN ĐẤU, PHỤC VỤ CHIẾN ĐẤU",407,Tội làm mất tài liệu bí mật công tác quân sự,,1,"Người nào làm mất tài liệu bí mật công tác quân sự, nếu không thuộc một trong các trường hợp quy định tại Điều 338 và Điều 362 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 02 năm hoặc phạt tù từ 03 tháng đến 02 năm.",,
